id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
jinder-s-threading-salon,Eyebrow or Face and Neck Threading Sessions at Jinder's Threading Salon (Up to 51% Off),Up to 51% Off Threading Sessions,Threading Sessions,open,groupon,extended,2040-11-30T07:59:59Z,2016-07-27T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Removal & Epilation,Threading,jinder-s-threading-salon,Jinder's Threading Salon,http://www.yelp.com/biz/jinder-threading-salon-santa-clara,120,Jinder's Threading salon,2074 El Camino Real,,CA,Santa Clara,The Old Quad,95050,US
o-spa-salon-2,"Facial with Hand Treatment, Body Wrap, or Facial and Body Wrap at O Spa Salon (Up to 62% Off)",Up to 62% Off Spa Treatments at O Spa Salon,Facial and Body-Wrap Packages,open,groupon,extended,2037-07-24T06:59:59Z,2013-03-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),o-spa-salon,O Spa Salon,http://www.ospasalonlosgatos.com,90,Los Gatos,114 Royce St,Ste B,CA,Los Gatos,Los Gatos,95030,US
hofstetter-chiropractic,"One 60-Minute Massage, Exam, X-rays, and One or Two Adjustments at Hofstetter Chiropractic (Up to 90% Off)",Up to 90% Off at Hofstetter Chiropractic,Chiropractic and Massage Package,open,groupon,extended,2040-10-22T06:59:59Z,2016-06-18T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Massage,Massage - Chiropractic,hofstetter-chiropractic,Hofstetter Chiropractic,http://www.yelp.com/biz/david-r-hofstetter-dc-dublin-2,120,Hofstetter Chiropractic with (Natural Spinal Care) ,7450 San Ramon Road,,CA,Dublin,Downtown Dublin,94568,US
aparna-menrai-dds,"Dental-Exam Package for One Adult or One Adult and One Child, or Teeth Whitening from Aparna Menrai, DDS (Up to 94% Off)",Up to 94% Off Dental Exam or Teeth Whitening,Dental Exam or Teeth Whitening,open,groupon,extended,2037-12-05T06:59:59Z,2013-07-31T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Dentistry & Dental Care,Teeth Whitening - In-Office - Non-Branded,aparna-menrai-dds,"Aparna Menrai, DDS",http://www.aparnamenraidds.com,180,"Aparna Menrai, DDS",6128 Camino Verde Drive,Suite B,CA,San Jose,Rancho Santa Teresa,95119,US
orthoworks-invisalign-and-orthodontic-group-2,Invisalign or Orthodontic Treatment at OrthoWorks Invisalign and Orthodontic Group (Up to 96% Off),Up to 96% Off at OrthoWorks Invisalign and Orthodontic Group,"Invisalign, Orthodontic Service",open,groupon,extended,2041-07-04T07:00:00Z,2017-03-04T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Dentistry & Dental Care,Braces - Invisible - Branded (Invisalign),ortho-works-invisalign-and-orthodontic-group,OrthoWorks Invisalign and Orthodontic Group,http://www.orthoworks.com/,120,SF Mission Terrace,4596 Mission Street,Suite 4,CA,San Francisco,The Academy,94112,US
la-princesse-salon-and-spa,Eyebrow Tattooing or Top and Bottom Eyeliner Tattooing at La Princesse Salon and Spa (Up to 52% Off),Up to 52% Off Permanent Makeup,Permanent Makeup,open,groupon,extended,2039-11-18T07:59:59Z,2015-07-15T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Makeup - Permanent,Facial Treatments,la-princesse-salon-spa-llc,La Princesse Salon and Spa,http://www.laprincessespa.com/,180,Bronze Coast,1901 Encinal Avenue,,CA,Alameda,Bronze Coast,94501,US
icandy-eye-salon-academy-3,"One, Five, or 10 Eyebrow Threadings at iCandy Ventures Franchising (Up to 44% Off)",Up to 44% Off at iCandy Ventures Franchising,Eyebrow Threading,open,groupon,extended,2041-05-05T06:59:59Z,2016-12-29T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Hair Removal & Epilation,Threading,i-candy-eye-salon,iCandy Ventures Franchising,http://www.icandysalon.com/index.html,180,Amber Park,"5887 Lone Tree Way, Suite N",,CA,Antioch,Amber Park,94531,US
sukhothai-wellness-center-1,60- or 90-Minute Massage Package for One or Two with Champagne at Sukhothai Wellness Center (Up to 45% Off),Up to 45% Off Massage Packages at Sukhothai Wellness Center,Massage with Foot Reflexology,open,groupon,extended,2038-12-12T07:59:59Z,2014-08-08T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Massage,Massage - Couples,sukhothai-wellness-center,Sukhothai Wellness Center,http://www.wellbeing-thai.com/,90,Sukhothai Wellness Center,656 Walnut St,,CA,San Carlos,San Carlos,94070,US
a-perfect-tan-5,"One, Three, or Five Spray Tanning Sessions at A Perfect Tan (Up to 43% Off)",Up to 43% Off Spray Tanning Sessions at A Perfect Tan,Spray Tanning at A Perfect Tan,open,groupon,extended,2041-02-14T07:59:59Z,2016-10-14T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Tanning,Tanning - Airbrush Spray (Manual),a-perfect-tan-2,A Perfect Tan,http://menlotan.com,90,Clearfield Park,1065 Holly Street,Suite C,CA,San Carlos,Clearfield Park,94070,US
ritu-beauty-salon-1,One or Three Brazilian Waxes at Ritu Beauty Salon (46% Off),46% Off a Brazilian Wax,Brazilian Wax,open,groupon,extended,2040-11-07T07:59:59Z,2016-07-04T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Waxing - Brazilian / Bikini,Hair Removal & Epilation,ritu-beauty-salon,Ritu Beauty Salon,http://www.ritubeautysalon.com/home.html,150,Glenmoor,5141 Mowry Avenue,,CA,Fremont,Glenmoor,94538,US
beauty-elements-6,One or Three Anti-Aging Firm and Lift or Brightening Facials at Beauty Elements (Up to 56% Off),Up to 56% Off Facials,Facials,open,groupon,extended,2041-06-07T06:59:59Z,2017-02-01T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Facial,Facial Treatments,ocean-view-massage,Beauty Elements,http://www.fremontbeautyelements.com/,120,Fremont,3909 Stevenson Boulevard,Ste A,CA,Fremont,Central-Downtown Fremont,94538,US
back-2-nature-skincare-wellness-2,60-Minute Thai Massage and Facial from Back 2 Nature Skincare & Wellness Spa (55% Off),55% Off a Thai Massage and Facial,Thai Massage and Facial,open,groupon,extended,2040-06-05T07:00:00Z,2016-02-04T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Spa Services,Pampering Package,back-2-nature-skincare-wellness,Back 2 Nature Skincare & Wellness,http://back2natureskincares.com,120,Downtown,2135 Broadway,,CA,Oakland,Downtown,94612,US
spa-at-the-intercontinental-san-fran,Swedish Massage Packages at The Spa at the InterContinental (Up to 52% Off). Four Options Available.,Up to 52% Off Spa Massage Packages,Swedish Massage,open,groupon,extended,2041-03-14T06:59:59Z,2016-11-08T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Spa Services,Pampering Package with Choice of Service(s),spa-at-the-inter-continental,Spa at the InterContinental: San Francisco,http://www.interconspasf.com,120,The Spa at InterContinental San Francisco,888 Howard St.,6th Floor,CA,San Francisco,Yerba Buena,94103,US
julian-s-skin-studio-1-4,"$49 for One Ant-Aging, Brown-Spot Removal Service for the Face at Julian’s Skin Studio ($200 Value)","Up to 76% Off Anti-Aging, Brown-Spot Removal ",Facials,open,groupon,extended,2039-07-18T06:59:59Z,2015-03-14T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Anti-Aging,Facial Treatments,julian-s-skin-studio,Julian's Skin Studio,https://www.facebook.com/Julians-Skin-Studio-197498476932181/timeline/,180,Ortega Park,1560 Sunnyvale Saratoga Road,Suite 110,CA,Sunnyvale,Ortega Park,94087,US
classic-images,"One or Three Brazilian Waxes, or a Brow and Lip Wax at Classic Images Hair Design (Up to 57% Off)",Up to 57% Off Waxing at Classic Images Hair Design,Waxing Services,open,groupon,extended,2040-01-23T07:59:59Z,2015-09-19T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Hair Removal & Epilation,Waxing,classic-images-hair-design,Classic Images Hair Design,http://Cihairdesign.com,120,Livermore,1986 2nd St.,,CA,Livermore,Livermore,94550,US
san-ramon-laser-lipo,"One, Three, or Six Laser Lipo Sessions at San Ramon Laser Lipo (Up to 89% Off)",Up to 89% Off Laser Lipo Sessions,Laser Lipo Sessions,open,groupon,extended,2041-05-14T06:59:59Z,2017-01-08T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,san-ramon-laser-lipo,San Ramon Laser Lipo,http://www.sanramoncalifornialaserlikelipo.com/,120,Twin Creeks,2817 Crow Canyon Road,Suite # 103,CA,San Ramon,Twin Creeks,94583,US
body-techniques-2-5,One-Hour Massage or One-Hour Facial Treatment or Both at Body Techniques (Up to 48% Off),Up to 48% Off Massage and Facial Treatment,Massage and Facial Treatment,open,groupon,extended,2039-03-11T07:59:59Z,2014-11-05T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Spa Services,Pampering Package with Choice of Service(s),body-techniques-1,Body Techniques,http://bodytechniques.com/,120,Alameda,1320 Harbor Bay Pkwy.,Suite 104,CA,Alameda,Alameda,94502,US
revive-your-skin-spa,Oxygen Infusion Facial with LED Rejuvenation Package at Revive Your Skin Spa (61% Off) ,61% Off LED Facial Rejuvenation at Revive Your Skin Spa ,LED Facial Rejuvenation,open,groupon,extended,2040-03-31T06:59:59Z,2015-11-26T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Facial,Facial Treatments,revive-your-skin-spa,Revive Your Skin Spa,http://www.reviveyourskinspa.com,150,Revive Your Skin Spa,1575 Laurel St.,Suite 3,CA,San Carlos,San Carlos,94070,US
avalon-dental-7,Zoom! Teeth-Whitening Treatment for One at Avalon Dental (77% Off) ,77% Off Zoom! Teeth Whitening at Avalon Dental,Zoom! Teeth Whitening,open,groupon,extended,2038-05-09T06:59:59Z,2014-01-03T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,"Teeth Whitening - In-Office - Branded (Zoom, Brite Smile)",Dentistry & Dental Care,avalon-dental-san-francisco,Avalon Dental,http://www.AvalonDental.net,180,San Ramon,2491 San Ramon Valley Blvd.,Suite 4,CA,San Ramon,San Ramon,94583,US
wonderful-spa-1,$37 for a 60-Minute Swedish Massage at Wonderful Spa ($60 Value),38% Off Massage at Wonderful Spa,Swedish Massage,open,groupon,extended,2041-02-04T07:59:59Z,2016-10-01T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Massage,Massage - Swedish,wonderful-spa-1,Wonderful Spa,http://thewonderfulspa.com,120,Downtown Berkeley,2195 Bancroft Way,,CA,Berkeley,Downtown Berkeley,94704,US
lucias-health-and-beauty-2,"One, Two, or Three Gel Manicures at Lucia's Health and Beauty (Up to 61% Off) ",Up to 61% Off Gel Manicure at Lucia's Health and Beauty,Gel Manicure,open,groupon,extended,2041-07-16T06:59:59Z,2017-03-12T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Nail Spa/Salon - Mani-Pedi,Nail Services,lucias-health-and-beauty,Lucia's Health and Beauty,http://www.luciahb.com/,120,Central-Downtown Fremont,39366 Fremont Boulevard,,CA,Fremont,Central-Downtown Fremont,94538,US
tik-thai-spa-and-massage,Solo or Couple's Thai Massage with a Foot Scrub and Aromatherapy at Tik Thai Spa and Massage (Up to 51% Off),Up to 51% Off Thai Massage with Foot Scrub and Aromatherapy,Thai Massage Spa Package,open,groupon,extended,2040-08-23T06:59:59Z,2016-04-19T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage - Thai,Massage,tik-thai-spa-and-massage,Tik Thai Spa and Massage,http://www.tikthaispa.com/,120,Tik Thai Spa and Massage,5570 Sanchez Drive,,CA,San Jose,Edenvale,95123,US
the-paradise-spa-1,60-Minute Swedish Massage with Aromatherapy for One or for a Couple at The Paradise Spa (Up to 39% Off),Up to 39% Off Swedish Massages at The Paradise Spa,Swedish Massage,open,groupon,extended,2041-06-14T06:59:59Z,2017-02-08T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Swedish,the-paradise-spa,The Paradise Spa,http://paradisespa.us/welcome-come-to-the-paradise-spa/,120,Midtown,200 Serra Way,,CA,Milpitas,Midtown,95035,US
anu-shrestha-beauty-secret-salon,"Three Eyebrow or One Face Threading, or Basic Henna from Anu Shrestha at Beauty Secret Salon (Up to 50% Off)",Up to 50% Off Threading or Henna Tattoo,Threading or Henna Tattoo,open,groupon,extended,2040-07-09T07:00:00Z,2016-03-09T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Hair Removal & Epilation,Threading,anu-shrestha-beauty-secret-salon,Anu Shrestha at Beauty Secret Salon,https://www.facebook.com/Beauty-Secret-Salon-124904587558951/,120,Downtown Hayward,924 A Street,,CA,Hayward,Downtown Hayward,94541,US
ocean-view-massage-3,"One, Two, or Three Brazilian Waxes at Ocean View Massage (Up to 61% Off)",Up to 61% Off Brazilian Waxes,Brazilian Waxes,open,groupon,extended,2041-01-28T07:59:59Z,2016-08-24T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Waxing - Brazilian / Bikini,Hair Removal & Epilation,ocean-view-massage,Beauty Elements,http://www.fremontbeautyelements.com/,120,Fremont,3909 Stevenson Boulevard,Ste A,CA,Fremont,Central-Downtown Fremont,94538,US
lanna-skin-care-studio-5,One Full Set of Eyelash Extensions with Optional Refill at Lanna Skin Care Studio (Up to 67% Off),Up to 67% Off Eyelash Extensions,Eyelash Extensions,open,groupon,extended,2040-10-07T06:59:59Z,2016-06-03T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Eyelash Extensions,Facial Treatments,lanna-skin-care-studio,Lanna Skin Care Studio,https://www.vagaro.com/lannaskincarestudio,120,Milpitas,61 Serra Way,Suite # 112,CA,Milpitas,Milpitas,95035,US
whole-body-chiropractic-and-massage,60- or 90-Minute Single- or Couples-Massage Packages at Whole Body Chiropractic and Massage (Up to 61% Off) ,Up to 61% Off Massages or Couples Massages,Massages or Couples Massages,open,groupon,extended,2039-01-20T07:59:59Z,2014-09-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Couples,whole-body-chiropractic-and-massage,Whole Body Chiropractic and Massage,http://www.wholebodysj.com,180,San Jose,1399 South Winchester Blvd,Suite 140,CA,San Jose,Cadillac East,95128,US
icandy-eye-salon-academy-4,"Microblading Session at iCandy Eye Salon & Academy (56% Off)
",56% Off Microblading Session at iCandy Eye Salon & Academy,Microblading Session,open,groupon,extended,2041-06-01T06:59:59Z,2017-01-26T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Makeup - Permanent,Facial Treatments,i-candy-eye-salon,iCandy Eye Salon & Academy,http://www.icandysalon.com/index.html,180,Amber Park,"5887 Lone Tree Way, Suite N",,CA,Antioch,Amber Park,94531,US
white-smile-central-83-127-san-francisco,$17 for Whitening Gel Refills (3-Pack) from White Smile Central ($108 Value),Up to 84% Off Teeth Whitening Gel from White Smile Central,Teeth Whitening Gel,open,groupon,extended,2041-04-13T06:59:59Z,2016-12-08T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Dentistry & Dental Care,Teeth Whitening - Home Tray / Pen,white-smile-central,White Smile Central,http://whitesmilecentral.com/,90,,,,,,,,
skinergy-1,One Brazilian Wax from Skinergy (80% Off),80% Off Brazilian Wax,Brazilian Wax,open,groupon,extended,2040-09-11T07:00:00Z,2016-05-12T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Waxing - Brazilian / Bikini,Hair Removal & Epilation,skinergy,Skinergy,,120,Pleasant Hill,101 Gregory Lane,,CA,Pleasant Hill,Pleasant Hill,94523,US
calla-wellness-center-and-spa,One or Two 75-Minute LED Anti-Aging Facelift Photofacials at Calla Wellness Center and Spa (Up to 57% Off),Up to 57% Off LED Photofacials,LED Photofacials,open,groupon,extended,2040-10-09T06:59:59Z,2016-06-05T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Facial - Photo,Facial Treatments,calla-wellness-center-and-spa,Calla Wellness Center and Spa,http://callacenter.com,120,East Murphy,441 De Guigne Drive,,CA,Sunnyvale,East Murphy,94085,US
schroeder-s,$8 for a Haircut at Schroeder's ($16 Value),$8 for a Haircut at Schroeder's,Haircut,open,groupon,extended,2038-02-09T08:00:00Z,2013-10-10T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Hair Cuts & Styling,Salon - Haircut,schroeders,Schroeder's,http://NO website,90,San Jose,5343 Prospect Road,,CA,San Jose,San Jose,95129,US
eyebrow-queen-salon-do-not-merge,One or Three Eyebrow-Threading Sessions at Eyebrow Queen Salon (Up to 69% Off),Up to 69% Off Eyebrow Threading,Eyebrow Threading,open,groupon,extended,2040-08-25T06:59:59Z,2016-04-21T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Hair Removal & Epilation,Threading,eyebrow-queen-salon-do-not-merge,Eyebrow Queen Salon,http://eyebrowqueensalon.com,120,Fruitvale Station,3301 International Blvd,,CA,Oakland,Fruitvale Station,94601,US
mayflower-day-spa-2,60-Minute Massage or Couples Massage at Mayflower Day Spa (Up to 59% Off),Up to 59% Off Massage,Massage,open,groupon,extended,2038-11-27T07:59:59Z,2014-07-24T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Massage,Massage - Full Body,mayflower-day-spa,Mayflower Day Spa,http://mayflowerdayspa.com/,120,Santa Clara,3255 Kifer Rd,,CA,Santa Clara,Santa Clara,95051,US
the-slim-co-of-hayward,Laser Lipo Packages With Whole Body Vibrations at The Slim Co Of Hayward (Up to 88% Off). Six Options Available.,Up to 88% Off Laser Lipo Packages,Laser Lipo Sessions,open,groupon,extended,2041-04-27T06:59:59Z,2016-12-22T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Liposuction - Non-Invasive Laser (iLipo),Weight Loss,the-slim-co-of-hayward,The Slim Co ,http://theslimco.com/,120,Hayward,225 West Winton Avenue,Suite 119,CA,Hayward,Santa Clara,94544,US
harmony-reflexology-3,One or Couple's 60-Minute Hot Stone Reflexology Sessions at Harmony Reflexology (Up to 55% Off) ,Up to 55% Off Hot Stone Reflexology at Harmony Reflexology,Hot Stone Reflexology,open,groupon,extended,2041-04-07T06:59:59Z,2016-12-02T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Reflexology,Alternative Medicine,harmony-reflexology,Harmony Reflexology,http://www.harmonyreflexology.com,120,Mountain View,1778 Miramonte Ave,,CA,Mountain View,Miramonte-Springer,94040,US
wat-po-thai-spa-concord-1,60- or 90-Minute Thai Massage Package at Wat Po Thai Spa (Up to 56%Off). Four Options Available. ,Up to 56% Off Thai Massage Package,Thai Massage Package,open,groupon,extended,2041-01-18T07:59:59Z,2016-09-14T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Massage - Thai,Massage,wat-po-thai-spa-concord,Wat Po Thai Spa,http://www.watpothaispa.com/#pgLocations,120,Wat Po Thai Spa- Concord,1828 Salvio Street,,CA,Concord,Downtown Concord,94520,US
royal-thai-spa-7,"Relax, Revive, or Awaken Spa Package with Reflexology and Infrared-Sauna Session at Royal Thai Spa (42% Off)",42% Off Spa Packages at Royal Thai Spa,Spa Packages,open,groupon,extended,2040-10-20T06:59:59Z,2016-06-16T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Spa Services,Pampering Package with Choice of Service(s),royal-thai-spa-3,Royal Thai Spa,http://www.royalthaispa.us,120,The Royal Thai Spa,14501 Big Basin Way,,CA,Saratoga,Saratoga Village,95070,US
thiparpa-thai-massage-4,Individual Massage or Couples Massage at Thiparpa Thai Massage (Up to 60% Off),Up to 60% Off at Thiparpa Thai Massage,Massage Packages for 1 or 2,open,groupon,extended,2038-11-19T07:59:59Z,2014-07-16T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Massage,Massage - Couples,thiparpa-thai-massage-foster-city,Thiparpa Thai Massage,http://www.thiparpathaimassage.com/,90,Foster City,1493 Beach Park Boulevard,,CA,Foster City,,94404,US
wonder-massage-spa-1,"60-Minute Massage, Spa Package or Full Set of Lash Extensions & One Refill at Wonder Spa Massage (Up to 59% Off)",Up to 59% Off Spa Packages,Spa Treatments,open,groupon,extended,2041-01-13T07:59:59Z,2016-09-09T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Spa Services,Pampering Package with Choice of Service(s),wonder-massage-spa,Wonder Spa Massage,https://www.facebook.com/pages/Wonder-Spa-Massage/236861153317605,120,Wonder Spa Massage,350 Main Street,Suite C,CA,Pleasanton,Downtown Pleasanton,94566,US
the-healing-rose-2,Relaxing Facial with Aromatherapy or Hot-Stone Massage at The Healing Rose (Up to 48% Off),Up to 48% Off Facial and Massage,Facial and Massage Package,open,groupon,extended,2038-09-24T06:59:59Z,2014-05-21T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Spa Services,Pampering Package with Choice of Service(s),the-healing-rose,The Healing Rose,http://www.thehealingrose.net,120,Southern San Ramon,9260 Alcosta Blvd,Ste A-6,CA,San Ramon,Southern San Ramon,94583,US
hollywood-hair-style,Haircut and Blow-Dry with a Conditioning Treatment or Partial or Full Highlights at Hollywood Hair Style (Up to 53% Off),Up to 53% Off Haircut with Condition or Highlights,Cut with Condition or Highlights,open,groupon,extended,2037-11-21T07:00:00Z,2013-07-22T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Hair Cuts & Styling,Salon - Hair Color / Highlights,hollywood-hair-style,Hollywood Hair Style,http://www.hollywood-hair-style.com/,90,Dublin,7998 Amador Valley Boulevard,,CA,Dublin,,94568,US
l-amour-salon-by-jennifer-2,"Two, Four, or Six Microdermabrasion Treatments at L'amour Salon by Jennifer (Up to 56% Off)",Up to 56% Off Microdermabrasions at L'amour Salon by Jennifer,Microdermabrasion Treatments,open,groupon,extended,2041-01-09T07:59:59Z,2016-09-05T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Microdermabrasion,Facial Treatments,l-amour-salon-by-jennifer,L'amour Salon by Jennifer,http://lamoursaloninfo.com/,90,Brookvale,3613 Thornton Avenue,,CA,Fremont,Brookvale,94536,US
massage-by-igor,$39 for a One-Hour Swedish Massage at Beauty Spa by Ereeda with Igor Volfovskiy ($75 Value) ,48% Off One-Hour Swedish Massage ,One-Hour Swedish Massage,open,groupon,extended,2039-03-20T06:59:59Z,2014-11-14T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Massage,Massage - Swedish,beauty-spa-by-ereeda-with-igor-volfovskiy,Beauty Spa by Ereeda,http://www.beautyspabyereeda.com,90,Palo Alto,200 S California Ave.,Suite 190,CA,Palo Alto,Evergreen Park,94306,US
bloom-bridal-boutique-4,$79 for a Full Set of Mink or Silk NovaLash Eyelash Extensions at Bloom Boutique ($260 Value) ,70% Off Mink or Silk NovaLash Eyelash Extensions ,NovaLash Eyelash Extensions,open,groupon,extended,2038-10-22T06:59:59Z,2014-06-18T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Eyelash Extensions,Facial Treatments,bloom-bridal-boutique,Bloom Boutique,http://www.bloomwillowglen.com/,90,Willow Glen,"1261 Lincoln Ave, # 103",,CA,San Jose,Willow Glen,95125,US
lisas-skin-care,One Hydrafacial or One or Three Diamond-Tipped-Microdermabrasion Treatments at Lisa's Skin Care (Up to 74% Off),Up to 74% Off Facials at Lisa's Skin Care,Facial Treatments,open,groupon,extended,2037-03-30T07:59:59Z,2012-11-24T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Microdermabrasion,Facial Treatments,lisa-s-skin-care,Lisa's Skin Care,http://none,120,Lisa's Skin Care,1746 N Milpitas Blvd.,Suite 1,CA,Milpitas,Milpitas,95035,US
