id,title,announcementTitle,shortAnnouncementTitle,status,type,accessType,endAt,startAt,division/id,division/name,division/lat,division/lng,tags/0/name,tags/1/name,merchant/id,merchant/name,merchant/websiteUrl,options/0/expiresInDays,options/0/redemptionLocations/0/name,options/0/redemptionLocations/0/streetAddress1,options/0/redemptionLocations/0/streetAddress2,options/0/redemptionLocations/0/state,options/0/redemptionLocations/0/city,options/0/redemptionLocations/0/neighborhood,options/0/redemptionLocations/0/postalCode,options/0/redemptionLocations/0/country
goldstar-origin-boutique-nightclub,"""Spring Fling"" by Henrik Presents - Saturday April 29, 2017 / 9:00pm - 2:00am","""Spring Fling"" by Henrik Presents - Saturday April 29, 2017 / 9:00p...",Origin Boutique Nightclub,open,groupon,featured,2017-04-29T09:00:00Z,2017-04-10T21:43:02Z,san-francisco,San Francisco,37.7752,-122.419,Music Venue,Entertainment & Sporting Arena,goldstar,Origin Boutique Nightclub,http://originsf.com/,,Fillmore District,1538 Fillmore Street,,CA,San Francisco,Fillmore District,94115,US
napa-valley-distillery-1,Educational Spirit Tasting for Two or Four Plus Craft Spirits Credit at Napa Valley Distillery (39% Off),39% Off Tasting at Napa Valley Distillery,Spirit Tasting,open,groupon,extended,2038-07-06T06:59:59Z,2014-03-02T08:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Restaurant Specialty - Hard Alcohol Tasting / Flight,Tastings,napa-valley-distillery,Napa Valley Distillery,http://www.napadistillery.com/,90,Tasting Room & Bar Shop in the Oxbow Public Market,610 First St.,#8,CA,Napa,Cental Napa,94559,US
xcapade,"Room-Escape Game for Two, Four, Six, or Eight at Xcapade Entertainment (Up to 38% Off)  ",Up to 38% Off Room-Escape Game at Xcapade,Room-Escape Game,open,groupon,extended,2040-03-03T07:59:59Z,2015-10-29T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Gaming,Room Escape Game,xcapade,Xcapade,http://www.xcapade.co/,360,Hayward,1019 B Street,,CA,Hayward,Downtown Hayward,94541,US
paniq-room-escape-san-francisco,"$107 for ""The Prison"" Escape Game for Six at PanIQ Room San Francisco ($189 Value)  ",43% Off Escape Game at PanIQ Entertainment,Room Escape Game,open,groupon,extended,2040-05-12T06:59:59Z,2016-01-07T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Gaming,Room Escape Game,pan-iq-entertainment,PanIQ Entertainment,https://paniqescaperoom.com/san-francisco,180,Downtown,750 Hyde Street,,CA,San Francisco,Downtown,94109,US
play-with-clay,One or Three Pottery Classes at Play With Clay (39% Off),39% Off Pottery Classes at Play With Clay,Pottery Classes,open,groupon,extended,2038-12-06T07:59:59Z,2014-08-02T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Party,Painting Party,play-with-clay,Play With Clay,http://www.playwithclaystudios.com/,120,Play With Clay,7523 Fairmount Ave,,CA,El Cerrito,San Gabriel Triangle,94530,US
eric-gould-photography-2-san-jose,$49 for a 2.5-Hour Photography Fundamentals Workshop from Eric C. Gould Photography (Up to 67% Off) ,67% Off Photography Workshop,Photography Workshop,open,groupon,extended,2039-09-04T06:59:59Z,2015-05-01T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Courses - Entertainment Media / Arts,Photography Class,eric-c-gould-photography,Eric Gould Photography,http://www.ericgould.com/,90,Heather Farm Park,301 North San Carlos Dr.,,CA,Walnut Creek,Bancroft Village,94598,US
gl-lifehouse-switchfoot-looking-for-summer-tour-11,Lifehouse & Switchfoot: Looking for Summer Tour on September 10 at 7 p.m.,Lifehouse & Switchfoot Looking for Summer Tour – Up to 33% Off,Concert: Lifehouse & Switchfoot,open,groupon,featured,2017-04-20T06:59:59Z,2017-04-06T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Rock Music,Music,live-nation-2017,Lifehouse & Switchfoot: Looking for Summer Tour,http://concerts1.livenation.com/event/1C00527DDF141422,,Masonic Center,1111 California St.,,CA,San Francisco,Nob Hill,94108,US
apex-movement-norcal-2,Youth Parkour Classes or Adult Ninja Warrior Classes at Apex Movement NorCal  (Up to 81% Off). ,Up to 81% Off at Apex Movement NorCal,Parkour & Ninja Warrior Classes,open,groupon,extended,2039-10-03T06:59:59Z,2015-05-30T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Indoor Play Area,Jumping,apex-movement-nor-cal,APEX Movement NorCal,http://www.apexmovementnorcal.com/,120,APEX Movement NorCal,930 Detroit Ave.,Suite A & B,CA,Concord,Concord,94518,US
west-coast-golf-valuebook,"One, Two, or Five ValueBooks with 400+ Discounts & Golf Digest Subscription from West Coast GOLF (Up to 46% Off)",Up to 46% Off ValueBook and Golf Digest from West Coast GOLF,West Coast Golf ValueBook,open,groupon,extended,2041-08-09T06:59:59Z,2017-04-05T07:00:00Z,fresno,Fresno,36.7477,-119.772,Sports & Related,Golf - Recreational,west-coast-golf-value-book,West Coast GOLF ValueBook,http://www.2for1golf.com,120,,,,,,,,
ifly-718270110,$54.99 for One Earn Your Wings 2 Flight Package with Video at iFLY ($69.95 Value)   ,21% Off Earn Your Wings 2 Flight Package with Video at iFLY  ,iFLY Indoor Skydiving,open,groupon,extended,2017-04-26T06:59:59Z,2017-01-29T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Flying,Wind Tunnel /Skydiving - Indoor (Ride / Experience),i-fly-sf-bay,iFLY,http://www.iflysfbay.com/,,San Francisco Bay,31310 Alvarado-Niles Road,,CA,Union City,North Fremont,94587,US
goldstar-creative-arts-building-at-sfsu,"""Chicago""","""Chicago""",Creative Arts Building at SFSU,open,groupon,featured,2017-05-14T21:00:00Z,2017-04-05T18:41:27Z,san-francisco,San Francisco,37.7752,-122.419,Musical,Arts,goldstar,Creative Arts Building at SFSU,http://lca.sfsu.edu,,Parkmerced,1756 Holloway Avenue,,CA,San Francisco,Parkmerced,94132,US
west-coast-training-center-3,Three Open Gyms for One or Two Children at WestCoast Training Center (Up to 52% Off),Up to 52% Off Open Gym at WestCoast Training Center,Open Gym,open,groupon,extended,2041-05-20T06:59:59Z,2017-01-17T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Gymnastics (Activity / Experience),Sports & Related,west-coast-training-center-1,WestCoast Training Center,http://www.westcoasttc.com/,120,WestCoast Training Center,50 Wright Brothers Ave,,CA,Livermore,Isabel,94551,US
vino-artist-1,"Painting Class with Complimentary Wine and Snacks for One, Two, or Four at Vino Artist (Up to 52% Off)",Up to 52% Off Painting Class with Free Wine & Snacks,Art Class with Wine and Snacks,open,groupon,extended,2039-04-24T06:59:59Z,2014-12-19T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Courses - Entertainment Media / Arts,Painting Lesson,vino-artist,Vino Artist,http://www.vinoartist.com,120,Santa Clara,3777 Stevens Creek Blvd,,CA,Santa Clara,Santa Clara,95051,US
aperture-academy-5,Intro to Photography at Aperture Academy (Up to 54% Off)  ,Up to 54% Off Photography Class  ,Photography Class,open,groupon,extended,2037-09-14T06:59:59Z,2013-05-10T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Courses - Entertainment Media / Arts,Photography Class,aperture-academy,Aperture Academy,http://www.apertureacademy.com/,90,North San Jose,2290 N. 1st St,Suite 102,CA,San Jose,North San Jose,95131,US
trade-winds-aviation-7,Introductory Flight Lesson in Option of Remos or Cessna 172 Aircraft from Trade Winds Aviation (Up to 56% Off),Up to 56% Off Introductory Flight Lesson,Introductory Flight Lesson,open,groupon,extended,2038-12-11T07:59:59Z,2014-08-07T07:00:00Z,san-jose,San Jose,37.3394,-121.895,Flight Simulator (Ride / Experience),Flying,trade-winds-aviation,Trade Winds Aviation,http://www.tradewindsaviation.com/,90,San Jose,2505 Cunningham Ave.,,CA,San Jose,Alum Rock,95148,US
tgif-farms-1,"One, Two, or Four 60-Minute Horseback-Riding Lessons at TGIF Farms (Up to 53% Off)",Up to 53% Off Horseback Riding at TGIF Farms,Horseback-Riding Lessons,open,groupon,extended,2041-06-09T06:59:59Z,2017-02-03T08:00:00Z,fresno,Fresno,36.7477,-119.772,Horse Back Riding - Recreational,Rides,tgif-farms,TGIF Farms,http://www.tgiffarms.com,120,Milipitas,80 Evans Road,,CA,Milipitas,Sunnyhills,95035,US
7d-experience-2-7,Interactive Laser-Shooting Experience Packages for Two or Four at 7D Experience (Up to 40% Off) ,7D Experience - Up to 40% Off Laser-Shooting Experience,Laser-Shooting Game,open,groupon,extended,2039-08-29T06:59:59Z,2015-04-25T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Shooting,Laser Quest / Tag (Activity / Experience),7-d-experience,7D Experience,http://www.7dexperience.com,120,Fisherman's Wharf,"PIER 39, Building M1, at the end of the pier near the carousel",,CA,San Francisco,,94133,US
gl-deva-premal-miten-manose-concert-at-scottish-rites,"Deva Premal & Miten with Manose and Friends on Friday, June 2, at 7:30 p.m. (Up to 40% Off)",Deva Premal & Miten with Manose and Friends – Up to 40% Off,New Age: Deva Premal & Miten,open,groupon,featured,2017-04-15T06:59:59Z,2017-04-08T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Indie Music,Music,deva-premal-miten-with-manose-and-friends,Deva Premal & Miten with Manose,http://store.devapremalmiten.com/tour/events/2-jun-17-temple-at-midnight-tour-scottish-rite-center/,,Oakland Scottish Rite Center,1547 Lakeside Drive,,CA,Oakland,Lakeside Apartments District,94612,US
cafe-art,Studio Time for Two or Four with Option to Purchase Ceramics at Cafe Art (Up to 60% Off)   ,Up to 60% Off Paint-Your-Own Ceramics at Cafe Art,Paint-Your-Own Ceramics,open,groupon,extended,2040-02-14T07:59:59Z,2015-10-11T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Courses - Entertainment Media / Arts,Pottery Lesson,cafe-art-1,Cafe Art,http://www.ceramic-cafeart.com/,180,Cafe Art Dublin,7197-E Village Parkway,Suite E,CA,Dublin,Dublin,94550,US
gl-etr-sessions-soul-art-folk-jam,"ETR Sessions: Soul, Art, & Folk Jam on Thursday, April 13 at 6:30 p.m. ","ETR Sessions: Soul, Art, & Folk Jam – Up to 52% Off","Soul, Art, & Folk Jam",open,groupon,featured,2017-04-12T06:59:59Z,2017-04-05T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Rock Music,Music,etr-sessions-soul-art-folk-jam,"ETR Sessions: Soul, Art, & Folk Jam",https://www.eventbrite.com/e/etr-sessions-soul-art-folk-jam-tickets-32861972043,,Minna Gallery,111 Minna Street,,CA,San Francisco,Yerba Buena,94105,US
paintball-international-19,$49 for an All-Day Paintball Party with Equipment for Up to 10 at Paintball International ($350 Off),86% Off All-Day Paintball for Up to 10,All-Day Paintball for Up to 10,open,groupon,extended,2038-04-23T07:59:59Z,2013-12-18T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Shooting,Paintball (Activity / Experience),pn-l-paintball,Paintball International,http://www.paintballtickets.com/,30,Santa Clara Paintball,2542 Monterey Rd,,CA,San Jose,South San Jose,95111,US
bay-area-bbq-and-grilling-school-1,Six-Hour Barbecue-Grilling and Smoking Class for One or Two at Bay Area BBQ and Grilling School (Up to 56% Off),Up to 56% Off Grilling and Smoking Class,Barbecue Class for One or Two,open,groupon,extended,2038-07-10T06:59:59Z,2014-03-06T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Courses - Cooking,Cooking Course,nw-bbq-and-grilling-school,Bay Area BBQ and Grilling School,http://bayareabbqandgrillingschool.com/,180,NW BBQ and Grilling School,751 13th St.,"Bldg. 264, Treasure Island",CA,San Francisco,Treasure Island,94130,US
goldstar-bal-theatre-36,"Al B. Sure -- Intimate Concert - Friday April 28, 2017 / 8:00pm","Al B. Sure -- Intimate Concert - Friday April 28, 2017 / 8:00pm",Bal Theatre,open,groupon,featured,2017-04-29T03:00:00Z,2017-04-10T19:16:46Z,san-francisco,San Francisco,37.7752,-122.419,R&B Music,Music,goldstar,Bal Theatre,http://www.baltheatre.com/,,Halcyon-Foothill,14808 East 14th Street,,CA,San Leandro,Halcyon-Foothill,94578,US
san-jose-state-volleyball-camps-1,Volleyball Camps at San Jose State Volleyball Camps (Up to 48% Off). Multiple Dates Available.,"Up to 48% Off at San Jose State Volleyball Camps
",Volleyball Camps,open,groupon,extended,2017-08-05T06:59:59Z,2017-03-11T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Camp,Camp - Sport,san-jose-state-volleyball-camps,San Jose State Volleyball Camps,http://www.sjsuspartans.com/,,Central San Jose,1393 South 7th Street,,CA,San Jose,Central San Jose,95112,US
fanxchange-golden-state-warriors,Golden State Warriors,Golden State Warriors,Golden State Warriors,open,groupon,featured,2017-05-29T10:30:00Z,2016-06-02T09:02:30Z,san-francisco,San Francisco,37.7752,-122.419,Sports,Basketball Game,fanxchange,Golden State Warriors ,,,Oracle Arena,7000 Coliseum Way,,CA,Oakland,Coliseum Industrial Complex,94621,US
pitching-academy,One or Two 60-Minute Private Pitching Lessons at Pitching Academy (Up to 59% Off),Up to 59% Off Private Pitching Lessons at Pitching Academy,Pitching Lessons,open,groupon,extended,2041-08-06T07:00:00Z,2017-04-06T07:00:00Z,san-diego,San Diego,32.7188,-117.164,Sports & Related,Baseball - Recreational,pitching-academy,Pitching Academy,http://pitchingacademy.com/,90,Belmont ,550 Island Parkway,,CA,Belmont,East Belmont,94002,US
bay-city-bike-4-10,"Performance Hybrid Bicycle Rental for One, Two, or Four at Bay City Bike (Up to 53% Off)",Up to 53% Off Bicycle Rentals at Bay City Bike,Bicycle Rentals ,open,groupon,extended,2041-03-29T06:59:59Z,2016-11-23T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Bike / Cycle / Bicycle - Rental,Sporting Rental,bay-city-bike-san-francisco,Bay City Bike,http://www.baycitybike.com/,120,Bay City Bike Rentals & Tours,501 Bay St. Fisherman’s Wharf,,CA,San Francisco,North Beach,94133,US
sour-flour-5,"Bread-Making Class for One, Two, or Four at Sour Flour (Up to 52% Off) ",Up to 52% Off Bread-Making Class at Sour Flour,Bread-Making Class ,open,groupon,extended,2037-09-16T06:59:59Z,2013-05-12T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Courses - Cooking,Cooking Course,sour-flour,Sour Flour,http://www.sourflour.org,120,Sour Flour dodo Chicago,2937 24th St,24th,CA,San Francisco,Mission,94110,US
sf-armory-3,Armory Tour for Two at SF Armory (33% off),Up to 33% Off Armory Tour for Two ,Armory Tour for Two,open,groupon,extended,2038-11-08T07:59:59Z,2014-07-01T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Cultural Attractions,Museum - Adult Themed,sf-armory,SF Armory,http://sfarmory.com,90,Mission,1800 Mission St,,CA,San Francisco,Mission,94103,US
gl-contra-costa-county-fair-san-francisco,$15 for an Unlimited-Ride Wristband or 30 Ride Tickets at Contra Costa County Fair ($30 Value),50% Off Festival Rides at Contra Costa County Fair,Unlimited Fair Rides,open,groupon,featured,2017-04-12T06:59:59Z,2017-04-07T07:00:00Z,napa-sonoma,Napa / Sonoma,38.4405,-122.714,Carnival,Parks,midway-of-fun,Midway of Fun,http://www.midwayoffun.com/,,Contra Costa County Fairgrounds,1201 W 10th St,,CA,Antioch,Brighton Station,94509,US
ale-industries,One Tasting Flight Package or Party Package for 10 at Ale Industries (Up to 44% Off) ,Up to 44% Off Tasting Flight or Party Package,Tasting Flight,open,groupon,extended,2041-04-26T06:59:59Z,2016-12-21T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Restaurant Specialty - Beer Tasting / Flights,Tastings,ale-industries,Ale Industries,http://aleindustries.com/,120,Hawthorne,3096 E 10th St,,CA,Oakland,Hawthorne,94601,US
redwood-coast-cider-1,Two or Four Tasting Flights at Redwood Coast Cider (Up to 40% Off) ,40% Off Tasting Flights at Redwood Coast Cider,Tasting Flights ,open,groupon,extended,2041-02-17T07:59:59Z,2016-10-14T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Tasting - Other,Tastings,redwood-coast-cider,Redwood Coast Cider,http://redwoodcoastcider.com,120,Clearfield Park,821 Cherry Ln,,CA,San Carlos,Clearfield Park,94070,US
eagle-vines-vineyards-golf-club-7,18-Hole Round of Golf with Cart Rental for Two at Eagle Vines Vineyards and Golf Club (Up to 39% Off),Up to 39% Off an 18-Hole Round of Golf,Golf Outing,open,groupon,extended,2039-09-08T06:59:59Z,2015-05-05T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Sports & Related,Golf - Recreational,eagle-vines-vineyards-and-golf-club,Eagle Vines Vineyards and Golf Club,http://www.eaglevinesgolfclub.com/,90,Napa Valley,580 S Kelly Rd.,,CA,American Canyon,Napa,94503,US
centre-of-excellence-online-1500,Online Cake-Making Business Diploma Course from Centre of Excellence Online (98% Off),98% Off a Cake-Making Course from Centre of Excellence Online,Cake-Making Business Course,open,groupon,extended,2041-03-10T03:30:00Z,2016-11-08T03:30:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Online Cooking Course,Courses - eLearning,centre-of-excellence-online-1,Centre of Excellence Online,http://www.coe-onlinetrainingcourses.com/a-z-of-courses-c4/cake-making-business-diploma-course-p53,90,,,,,,,,
shaw-academy-1950,Live Online Accredited Certificate in Digital Photography Course from Live Photo Academy (99% Off) ,99% Off Live Online Digital Photography Certification Course,Online Photography Course,open,groupon,extended,2041-06-17T04:00:00Z,2017-02-15T05:00:00Z,abilene,"Abilene, TX",32.4487,-99.7331,Online Photography Course,Courses - eLearning,shaw-academy-9,Live Photo Academy,http://www.livephotoacademy.com/en_GB/course/photography,60,,,,,,,,
goldstar-the-marsh-upstairs-studio-theater-2,"Brian Copeland: ""Not a Genuine Black Man""","Brian Copeland: ""Not a Genuine Black Man""",The Marsh Upstairs Studio The...,open,groupon,featured,2017-04-30T03:30:00Z,2017-04-06T21:18:35Z,san-francisco,San Francisco,37.7752,-122.419,Arts,Play,goldstar,The Marsh Upstairs Studio Theater,http://themarsh.org/about/the-marsh-venues/,,Dolores Heights,1062 Valencia Street,,CA,San Francisco,Dolores Heights,94110,US
bay-breeze-charters-6,$45 for a Two-Hour Public Sunset or Afternoon Cruise for Two from Bay Breeze Charters ($90 Value) ,50% Off Public Yacht Cruise for Two ,Public Yacht Cruise for Two,open,groupon,extended,2039-01-01T07:59:59Z,2014-08-28T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Watersports,Sailing - Recreational,bay-breeze-charters,Bay Breeze Charters,http://www.sailsfbay.com/,180,Sausalito,"Pelican Harbour, 200 Johnson St",,CA,Sausalito,Sausalito,94965,US
peninsula-gymnastics,$39 for Four Weekly Beginners' Gymnastics Classes for One Child at Peninsula Gymnastics ($126 Value),69% Off Beginners' Gymnastics Classes,Beginners' Gymnastics Classes,open,groupon,extended,2040-06-24T06:59:59Z,2016-02-19T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Gymnastics (Activity / Experience),Sports & Related,peninsula-gymnastics,Peninsula Gymnastics,http://www.peninsulagym.com,120,San Mateo,1740 Leslie Street,,CA,San Mateo,Hayward Park,94402,US
skydiving-san-francisco-4,$119 for One Tandem Jump at Skydiving San Francisco ($269.99 Value),56% Off Tandem Skydive,Tandem Skydive,open,groupon,extended,2017-12-03T05:59:59Z,2016-07-12T05:00:00Z,modesto,Modesto,37.6391,-120.997,Flying,Parachuting / Skydiving - Tandem (Ride / Experience),skydiving-san-francisco,Skydiving San Francisco,http://www.skydiving-sanfrancisco.com/,,,,,,,,,
superfly-running-inc-149,"Entry for One or Two to The Sugar Rush on May 13, 2017 (Up to 50% Off) ",Up to 50% Off Entry to The Sugar Rush,The Sugar Rush 5K,open,groupon,extended,2017-05-13T06:59:59Z,2017-01-28T08:00:00Z,san-jose,San Jose,37.3394,-121.895,Races & Runs,Marathon - Registration / Participation,superfly-running-inc,The Sugar Rush,http://thesugarrush5k.com/,,San Jose,6099 Winfield Boulevard,,CA,San Jose,Blossom Valley,95120,US
sidewalk-food-tours,$45 for a Three-Hour Walking Food Tour of North Beach or Mission from Sidewalk Food Tours ($60 Value) ,25% Off Walking Food Tour,Walking Food Tour,open,groupon,extended,2039-07-17T06:59:59Z,2015-03-13T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Tour - Restaurant,Experiential Dining,sidewalk-food-tours-of-san-francisco,Sidewalk Food Tours,http://foodtoursofsanfrancisco.com/#,90,Mission District,826 Valencia Street,,CA,San Francisco,Castro,94110,US
triple-voodoo-brewery-and-tap-room,Beer Tasting at Triple Voodoo Brewery and Tap Room (Up to 36% Off),Up to 36% Off Beer Tasting ,Beer Tasting ,open,groupon,extended,2041-05-20T06:59:59Z,2017-01-14T08:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Restaurant Specialty - Beer Tasting / Flights,Tastings,triple-voodoo,Triple Voodoo Brewery and Tap Room,https://www.triplevoodoo.com/,120,Dogpatch,2245 3rd St,,CA,San Francisco,Dogpatch,94107,US
jump-highway-fairfield,Two-Hour Indoor Jump Session for 2 or 4 at Jump Highway (Up to 49% Off)  ,Jump Highway – Up to 49% Off Trampoline Pass,Jump Highway Trampoline Sessions,open,groupon,extended,2039-09-01T06:59:59Z,2015-04-28T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Trampoline Park,Jumping,jump-highway,Jump Highway,http://www.jumphighway.com/,120,Fairfield,455 Lopes Rd.,Suite A,CA,Fairfield,Fairfield,94534,US
world-wide-bike-rentals,Up to 51% Off Full-Day Bike Rental at Alcatraz Bikes and Tours ,Up to 51% Off Full-Day Bike Rental,San Francisco Bike Rentals,open,groupon,extended,2039-09-01T06:59:59Z,2015-04-27T07:00:00Z,san-francisco,San Francisco,37.7752,-122.419,Bike / Cycle / Bicycle - Rental,Sporting Rental,world-wide-bike-rentals,Alcatraz Bikes and Tours,http://alcatrazbikesandtours.com/,180,Alcatraz Bikes and Tours,571 Post Street,,CA,San Francisco,Lower Nob Hill,94102,US
